求解函数 f(x1, x2) = 100(x2 - x1^2)^2 + (1 - x1)^2 的极小值
初始点: (0, 0)
收敛条件: 梯度范数 < 1.0E-4

最速下降法:
第2420次迭代 f(x_i) = 0.000159107678169, x_1 = 0.987403300356435, x_2 = 0.974899639436358
第2421次迭代 f(x_i) = 0.000158755827441, x_1 = 0.987400324214323, x_2 = 0.974953077651154
第2422次迭代 f(x_i) = 0.000158404770755, x_1 = 0.987431153926180, x_2 = 0.974954794880231
第2423次迭代 f(x_i) = 0.000158054444396, x_1 = 0.987428187380175, x_2 = 0.975008122972592
第2424次迭代 f(x_i) = 0.000157704910888, x_1 = 0.987458952233232, x_2 = 0.975009834675371
第2425次迭代 f(x_i) = 0.000157356284790, x_1 = 0.987455985085015, x_2 = 0.975063018035383
第2426次迭代 f(x_i) = 0.000157008443970, x_1 = 0.987486673172194, x_2 = 0.975064730331482
第2427次迭代 f(x_i) = 0.000156661332962, x_1 = 0.987483715218305, x_2 = 0.975117804330363
第2428次迭代 f(x_i) = 0.000156314995389, x_1 = 0.987514339134815, x_2 = 0.975119510935367
第2429次迭代 f(x_i) = 0.000155969573286, x_1 = 0.987511380255540, x_2 = 0.975172441100696
第2430次迭代 f(x_i) = 0.000155624907455, x_1 = 0.987541928111554, x_2 = 0.975174148124651
第2431次迭代 f(x_i) = 0.000155280990285, x_1 = 0.987538978331501, x_2 = 0.975226965341093
第2432次迭代 f(x_i) = 0.000154937846275, x_1 = 0.987569460068464, x_2 = 0.975228667842729
第2433次迭代 f(x_i) = 0.000154595568494, x_1 = 0.987566511432205, x_2 = 0.975281345109497
第2434次迭代 f(x_i) = 0.000154254076266, x_1 = 0.987596917753344, x_2 = 0.975283047885436
第2435次迭代 f(x_i) = 0.000153913292570, x_1 = 0.987593977698477, x_2 = 0.975335617207711
第2436次迭代 f(x_i) = 0.000153573267051, x_1 = 0.987624321029889, x_2 = 0.975337314058858
第2437次迭代 f(x_i) = 0.000153234147217, x_1 = 0.987621379831166, x_2 = 0.975389736953966
第2438次迭代 f(x_i) = 0.000152895791676, x_1 = 0.987651645765691, x_2 = 0.975391435262814
第2439次迭代 f(x_i) = 0.000152558117277, x_1 = 0.987648715253054, x_2 = 0.975443753868610
第2440次迭代 f(x_i) = 0.000152221211761, x_1 = 0.987678918693497, x_2 = 0.975445446182332
第2441次迭代 f(x_i) = 0.000151885187615, x_1 = 0.987675986658091, x_2 = 0.975497623438564
第2442次迭代 f(x_i) = 0.000151549897516, x_1 = 0.987706115770355, x_2 = 0.975499315836502
第2443次迭代 f(x_i) = 0.000151215343223, x_1 = 0.987703192194109, x_2 = 0.975551382169300
第2444次迭代 f(x_i) = 0.000150881524007, x_1 = 0.987733256702810, x_2 = 0.975553069819282
第2445次迭代 f(x_i) = 0.000150548569110, x_1 = 0.987730333829072, x_2 = 0.975604998539620
第2446次迭代 f(x_i) = 0.000150216348635, x_1 = 0.987760324461851, x_2 = 0.975606686223643
第2447次迭代 f(x_i) = 0.000149884850430, x_1 = 0.987757409954256, x_2 = 0.975658504628436
第2448次迭代 f(x_i) = 0.000149554085898, x_1 = 0.987787336365152, x_2 = 0.975660187549829
第2449次迭代 f(x_i) = 0.000149224172357, x_1 = 0.987784422384143, x_2 = 0.975711871666448
第2450次迭代 f(x_i) = 0.000148894968752, x_1 = 0.987814276868686, x_2 = 0.975713553813024
第2451次迭代 f(x_i) = 0.000148566520195, x_1 = 0.987811370046262, x_2 = 0.975765122140943
第2452次迭代 f(x_i) = 0.000148238794359, x_1 = 0.987841158110972, x_2 = 0.975766800814661
第2453次迭代 f(x_i) = 0.000147911879277, x_1 = 0.987838254125933, x_2 = 0.975818238473967
第2454次迭代 f(x_i) = 0.000147585699816, x_1 = 0.987867970591285, x_2 = 0.975819916384179
第2455次迭代 f(x_i) = 0.000147260235048, x_1 = 0.987865073554289, x_2 = 0.975871243025114
第2456次迭代 f(x_i) = 0.000146935484602, x_1 = 0.987894726380349, x_2 = 0.975872916231924
第2457次迭代 f(x_i) = 0.000146611572994, x_1 = 0.987891830370888, x_2 = 0.975924103104879
第2458次迭代 f(x_i) = 0.000146288412451, x_1 = 0.987921407813909, x_2 = 0.975925777638558
第2459次迭代 f(x_i) = 0.000145965878708, x_1 = 0.987918522121309, x_2 = 0.975976865523803
第2460次迭代 f(x_i) = 0.000145644078233, x_1 = 0.987948040171517, x_2 = 0.975978533380945
第2461次迭代 f(x_i) = 0.000145323137846, x_1 = 0.987945151988231, x_2 = 0.976029477395884
第2462次迭代 f(x_i) = 0.000145002914231, x_1 = 0.987974594877734, x_2 = 0.976031146642164
第2463次迭代 f(x_i) = 0.000144683336165, x_1 = 0.987971717139727, x_2 = 0.976081992105368
第2464次迭代 f(x_i) = 0.000144364461995, x_1 = 0.988001100765075, x_2 = 0.976083654784730
第2465次迭代 f(x_i) = 0.000144046459429, x_1 = 0.987998220986068, x_2 = 0.976134352845018
第2466次迭代 f(x_i) = 0.000143729184524, x_1 = 0.988027527137298, x_2 = 0.976136018257766
第2467次迭代 f(x_i) = 0.000143412493549, x_1 = 0.988024659849809, x_2 = 0.976186627785643
第2468次迭代 f(x_i) = 0.000143096502477, x_1 = 0.988053910817917, x_2 = 0.976188284740471
第2469次迭代 f(x_i) = 0.000142781424443, x_1 = 0.988051038363789, x_2 = 0.976238738646023
第2470次迭代 f(x_i) = 0.000142467055374, x_1 = 0.988080209506419, x_2 = 0.976240399696614
第2471次迭代 f(x_i) = 0.000142153238191, x_1 = 0.988077352007125, x_2 = 0.976290768297219
第2472次迭代 f(x_i) = 0.000141840144434, x_1 = 0.988106467971538, x_2 = 0.976292421060288
第2473次迭代 f(x_i) = 0.000141527920876, x_1 = 0.988103605400175, x_2 = 0.976342638775349
第2474次迭代 f(x_i) = 0.000141216403930, x_1 = 0.988132644081268, x_2 = 0.976344294519864
第2475次迭代 f(x_i) = 0.000140905458679, x_1 = 0.988129794504605, x_2 = 0.976394424342109
第2476次迭代 f(x_i) = 0.000140595209420, x_1 = 0.988158777955635, x_2 = 0.976396071997282
第2477次迭代 f(x_i) = 0.000140285837812, x_1 = 0.988155923692745, x_2 = 0.976446051502957
第2478次迭代 f(x_i) = 0.000139977155400, x_1 = 0.988184829874373, x_2 = 0.976447702303411
第2479次迭代 f(x_i) = 0.000139669044636, x_1 = 0.988181988791688, x_2 = 0.976497596720397
第2480次迭代 f(x_i) = 0.000139361602322, x_1 = 0.988210841149945, x_2 = 0.976499238890931
第2481次迭代 f(x_i) = 0.000139055065464, x_1 = 0.988207994683938, x_2 = 0.976548977680901
第2482次迭代 f(x_i) = 0.000138749214239, x_1 = 0.988236774331273, x_2 = 0.976550624823796
第2483次迭代 f(x_i) = 0.000138444182579, x_1 = 0.988233925905204, x_2 = 0.976600223558555
第2484次迭代 f(x_i) = 0.000138139832317, x_1 = 0.988262631973115, x_2 = 0.976601872243194
第2485次迭代 f(x_i) = 0.000137836083976, x_1 = 0.988259794360241, x_2 = 0.976651375065973
第2486次迭代 f(x_i) = 0.000137533020409, x_1 = 0.988288442238576, x_2 = 0.976653017592313
第2487次迭代 f(x_i) = 0.000137230756249, x_1 = 0.988285603182911, x_2 = 0.976702380805266
第2488次迭代 f(x_i) = 0.000136929186270, x_1 = 0.988314177334093, x_2 = 0.976704025116565
第2489次迭代 f(x_i) = 0.000136628186093, x_1 = 0.988311349199829, x_2 = 0.976753299200269
第2490次迭代 f(x_i) = 0.000136327844654, x_1 = 0.988339861865041, x_2 = 0.976754935261135
第2491次迭代 f(x_i) = 0.000136028070177, x_1 = 0.988337046852620, x_2 = 0.976804123134433
第2492次迭代 f(x_i) = 0.000135728953306, x_1 = 0.988365505052020, x_2 = 0.976805751397625
第2493次迭代 f(x_i) = 0.000135430688092, x_1 = 0.988362685900548, x_2 = 0.976854791682230
第2494次迭代 f(x_i) = 0.000135133085804, x_1 = 0.988391067856583, x_2 = 0.976856423245756
第2495次迭代 f(x_i) = 0.000134836026769, x_1 = 0.988388262355900, x_2 = 0.976905377485720
第2496次迭代 f(x_i) = 0.000134539645179, x_1 = 0.988416589538422, x_2 = 0.976907001574471
第2497次迭代 f(x_i) = 0.000134244073119, x_1 = 0.988413780154605, x_2 = 0.976955815139348
第2498次迭代 f(x_i) = 0.000133949147833, x_1 = 0.988442034735228, x_2 = 0.976957440853083
第2499次迭代 f(x_i) = 0.000133654814176, x_1 = 0.988439236297155, x_2 = 0.977006159974782
第2500次迭代 f(x_i) = 0.000133361138552, x_1 = 0.988467433351692, x_2 = 0.977007779772156
第2501次迭代 f(x_i) = 0.000133068236980, x_1 = 0.988464633502053, x_2 = 0.977056367844990
第2502次迭代 f(x_i) = 0.000132775961007, x_1 = 0.988492761515316, x_2 = 0.977057987632162
第2503次迭代 f(x_i) = 0.000132484328703, x_1 = 0.988489970123452, x_2 = 0.977106470451486
第2504次迭代 f(x_i) = 0.000132193351062, x_1 = 0.988518036357928, x_2 = 0.977108086638260
第2505次迭代 f(x_i) = 0.000131903076528, x_1 = 0.988515247526763, x_2 = 0.977156447192773
第2506次迭代 f(x_i) = 0.000131613462904, x_1 = 0.988543246734935, x_2 = 0.977158062515026
第2507次迭代 f(x_i) = 0.000131324467733, x_1 = 0.988540464531362, x_2 = 0.977206321630256
第2508次迭代 f(x_i) = 0.000131036098815, x_1 = 0.988568405378695, x_2 = 0.977207931788144
第2509次迭代 f(x_i) = 0.000130748489633, x_1 = 0.988565623237880, x_2 = 0.977256060431938
第2510次迭代 f(x_i) = 0.000130461513260, x_1 = 0.988593494260432, x_2 = 0.977257671304175
第2511次迭代 f(x_i) = 0.000130175129670, x_1 = 0.988590721638935, x_2 = 0.977305701409523
第2512次迭代 f(x_i) = 0.000129889396354, x_1 = 0.988618533818498, x_2 = 0.977307307524745
第2513次迭代 f(x_i) = 0.000129604375292, x_1 = 0.988615761688992, x_2 = 0.977355213785703
第2514次迭代 f(x_i) = 0.000129319981536, x_1 = 0.988643507404475, x_2 = 0.977356819078824
第2515次迭代 f(x_i) = 0.000129036214044, x_1 = 0.988640742124727, x_2 = 0.977404622442699
第2516次迭代 f(x_i) = 0.000128753062396, x_1 = 0.988668428466629, x_2 = 0.977406223409760
第2517次迭代 f(x_i) = 0.000128470633501, x_1 = 0.988665664525117, x_2 = 0.977453903126599
第2518次迭代 f(x_i) = 0.000128188819841, x_1 = 0.988693283882758, x_2 = 0.977455503696595
第2519次迭代 f(x_i) = 0.000127907621349, x_1 = 0.988690527629245, x_2 = 0.977503080610490
第2520次迭代 f(x_i) = 0.000127627049312, x_1 = 0.988718087043124, x_2 = 0.977504677304466
第2521次迭代 f(x_i) = 0.000127347165295, x_1 = 0.988715332784446, x_2 = 0.977552134651737
第2522次迭代 f(x_i) = 0.000127067899619, x_1 = 0.988742826993992, x_2 = 0.977553730209880
第2523次迭代 f(x_i) = 0.000126789253136, x_1 = 0.988740079186761, x_2 = 0.977601082095555
第2524次迭代 f(x_i) = 0.000126511229169, x_1 = 0.988767512839016, x_2 = 0.977602674248731
第2525次迭代 f(x_i) = 0.000126233872713, x_1 = 0.988764767812282, x_2 = 0.977649909104608
第2526次迭代 f(x_i) = 0.000125957136141, x_1 = 0.988792137087887, x_2 = 0.977651499863812
第2527次迭代 f(x_i) = 0.000125681011943, x_1 = 0.988789397998986, x_2 = 0.977698630036475
第2528次迭代 f(x_i) = 0.000125405499064, x_1 = 0.988816707499517, x_2 = 0.977700217155257
第2529次迭代 f(x_i) = 0.000125130658793, x_1 = 0.988813970858759, x_2 = 0.977747228722038
第2530次迭代 f(x_i) = 0.000124856433768, x_1 = 0.988841215321789, x_2 = 0.977748814940381
第2531次迭代 f(x_i) = 0.000124582801307, x_1 = 0.988838485366254, x_2 = 0.977795725721014
第2532次迭代 f(x_i) = 0.000124309771368, x_1 = 0.988865671668938, x_2 = 0.977797307641805
第2533次迭代 f(x_i) = 0.000124037427568, x_1 = 0.988862943079936, x_2 = 0.977844097201639
第2534次迭代 f(x_i) = 0.000123765686459, x_1 = 0.988890063643370, x_2 = 0.977845678735305
第2535次迭代 f(x_i) = 0.000123494525751, x_1 = 0.988887342612662, x_2 = 0.977892369880969
第2536次迭代 f(x_i) = 0.000123223963442, x_1 = 0.988914405690815, x_2 = 0.977893946934159
第2537次迭代 f(x_i) = 0.000122954084057, x_1 = 0.988911685795515, x_2 = 0.977940515272898
第2538次迭代 f(x_i) = 0.000122684811990, x_1 = 0.988938682394967, x_2 = 0.977942092470436
第2539次迭代 f(x_i) = 0.000122416090778, x_1 = 0.988935970882371, x_2 = 0.977988566187639
第2540次迭代 f(x_i) = 0.000122147970784, x_1 = 0.988962911498859, x_2 = 0.977990138302805
第2541次迭代 f(x_i) = 0.000121880534240, x_1 = 0.988960200145955, x_2 = 0.978036486598128
第2542次迭代 f(x_i) = 0.000121613706369, x_1 = 0.988987073505507, x_2 = 0.978038059407828
第2543次迭代 f(x_i) = 0.000121347402849, x_1 = 0.988984371260197, x_2 = 0.978084319175183
第2544次迭代 f(x_i) = 0.000121081683349, x_1 = 0.989011191493951, x_2 = 0.978085885615054
第2545次迭代 f(x_i) = 0.000120816685040, x_1 = 0.989008487212787, x_2 = 0.978132015700453
第2546次迭代 f(x_i) = 0.000120552260085, x_1 = 0.989035239369977, x_2 = 0.978133583405098
第2547次迭代 f(x_i) = 0.000120288369374, x_1 = 0.989032545321308, x_2 = 0.978179624839556
第2548次迭代 f(x_i) = 0.000120025056984, x_1 = 0.989059243457640, x_2 = 0.978181186782644
第2549次迭代 f(x_i) = 0.000119762444384, x_1 = 0.989056548428004, x_2 = 0.978227100924970
第2550次迭代 f(x_i) = 0.000119500411524, x_1 = 0.989083179041083, x_2 = 0.978228664008283
第2551次迭代 f(x_i) = 0.000119238898733, x_1 = 0.989080494132450, x_2 = 0.978274487723066
第2552次迭代 f(x_i) = 0.000118977982986, x_1 = 0.989107069795277, x_2 = 0.978276045669549
第2553次迭代 f(x_i) = 0.000118717721099, x_1 = 0.989104384550270, x_2 = 0.978321751982638
第2554次迭代 f(x_i) = 0.000118458013738, x_1 = 0.989130897721463, x_2 = 0.978323308680761
第2555次迭代 f(x_i) = 0.000118198900238, x_1 = 0.989128218669662, x_2 = 0.978368913752734
第2556次迭代 f(x_i) = 0.000117940343379, x_1 = 0.989154673662043, x_2 = 0.978370467099826
第2557次迭代 f(x_i) = 0.000117682424937, x_1 = 0.989151997576681, x_2 = 0.978415957352139
第2558次迭代 f(x_i) = 0.000117425080795, x_1 = 0.989178389124635, x_2 = 0.978417510085932
第2559次迭代 f(x_i) = 0.000117168284072, x_1 = 0.989175720126485, x_2 = 0.978462905032201
第2560次迭代 f(x_i) = 0.000116912050081, x_1 = 0.989202056144493, x_2 = 0.978464453229639
第2561次迭代 f(x_i) = 0.000116656466545, x_1 = 0.989199388115118, x_2 = 0.978509729046009
第2562次迭代 f(x_i) = 0.000116401450041, x_1 = 0.989225659698925, x_2 = 0.978511277283038
第2563次迭代 f(x_i) = 0.000116146961351, x_1 = 0.989222999823458, x_2 = 0.978556461350401
第2564次迭代 f(x_i) = 0.000115893033032, x_1 = 0.989249217076587, x_2 = 0.978558004597569
第2565次迭代 f(x_i) = 0.000115639757502, x_1 = 0.989246557481788, x_2 = 0.978603066853011
第2566次迭代 f(x_i) = 0.000115387051771, x_1 = 0.989272709278246, x_2 = 0.978604610808309
第2567次迭代 f(x_i) = 0.000115134844098, x_1 = 0.989270058801059, x_2 = 0.978649587115554
第2568次迭代 f(x_i) = 0.000114883188389, x_1 = 0.989296158792327, x_2 = 0.978651124956599
第2569次迭代 f(x_i) = 0.000114632210262, x_1 = 0.989293506714009, x_2 = 0.978695975170676
第2570次迭代 f(x_i) = 0.000114381782644, x_1 = 0.989319540190896, x_2 = 0.978697514405343
第2571次迭代 f(x_i) = 0.000114131845223, x_1 = 0.989316898581850, x_2 = 0.978742278419419
第2572次迭代 f(x_i) = 0.000113882474761, x_1 = 0.989342879124495, x_2 = 0.978743812261268
第2573次迭代 f(x_i) = 0.000113633738217, x_1 = 0.989340236975424, x_2 = 0.978788456067589
第2574次迭代 f(x_i) = 0.000113385557553, x_1 = 0.989366153505100, x_2 = 0.978789990189407
第2575次迭代 f(x_i) = 0.000113137878557, x_1 = 0.989363519970687, x_2 = 0.978834543358892
第2576次迭代 f(x_i) = 0.000112890762527, x_1 = 0.989389382404040, x_2 = 0.978836072825162
第2577次迭代 f(x_i) = 0.000112644255596, x_1 = 0.989386749424458, x_2 = 0.978880511600887
第2578次迭代 f(x_i) = 0.000112398292213, x_1 = 0.989412550282868, x_2 = 0.978882040264822
第2579次迭代 f(x_i) = 0.000112152858755, x_1 = 0.989409923988294, x_2 = 0.978926386250420
第2580次迭代 f(x_i) = 0.000111907951252, x_1 = 0.989435670916161, x_2 = 0.978927910324371
第2581次迭代 f(x_i) = 0.000111663677482, x_1 = 0.989433045429510, x_2 = 0.978972140160813
第2582次迭代 f(x_i) = 0.000111419929837, x_1 = 0.989458729601069, x_2 = 0.978973664178000
第2583次迭代 f(x_i) = 0.000111176701326, x_1 = 0.989456112267753, x_2 = 0.979017800947736
第2584次迭代 f(x_i) = 0.000110934017713, x_1 = 0.989481741281866, x_2 = 0.979019321143268
第2585次迭代 f(x_i) = 0.000110691919846, x_1 = 0.989479125914865, x_2 = 0.979063347473146
第2586次迭代 f(x_i) = 0.000110450360613, x_1 = 0.989504694507966, x_2 = 0.979064866580050
第2587次迭代 f(x_i) = 0.000110209322674, x_1 = 0.989502085595393, x_2 = 0.979108795437940
第2588次迭代 f(x_i) = 0.000109968835917, x_1 = 0.989527597773694, x_2 = 0.979110311506057
第2589次迭代 f(x_i) = 0.000109728899486, x_1 = 0.989524992016885, x_2 = 0.979154135564311
第2590次迭代 f(x_i) = 0.000109489502690, x_1 = 0.989550446049333, x_2 = 0.979155649541644
第2591次迭代 f(x_i) = 0.000109250640013, x_1 = 0.989547845104040, x_2 = 0.979199371742197
第2592次迭代 f(x_i) = 0.000109012324415, x_1 = 0.989573241434637, x_2 = 0.979200883477771
第2593次迭代 f(x_i) = 0.000108774534039, x_1 = 0.989570644649865, x_2 = 0.979244510059353
第2594次迭代 f(x_i) = 0.000108537249031, x_1 = 0.989595987219737, x_2 = 0.979246017635500
第2595次迭代 f(x_i) = 0.000108300571384, x_1 = 0.989593391919904, x_2 = 0.979289531871307
第2596次迭代 f(x_i) = 0.000108064402545, x_1 = 0.989618673302170, x_2 = 0.979291039112525
第2597次迭代 f(x_i) = 0.000107828741959, x_1 = 0.989616085713064, x_2 = 0.979334459917778
第2598次迭代 f(x_i) = 0.000107593613211, x_1 = 0.989641311989353, x_2 = 0.979335963824827
第2599次迭代 f(x_i) = 0.000107359035690, x_1 = 0.989638726945727, x_2 = 0.979379281412528
第2600次迭代 f(x_i) = 0.000107124964795, x_1 = 0.989663896350904, x_2 = 0.979380782949572
第2601次迭代 f(x_i) = 0.000106891442564, x_1 = 0.989661315755634, x_2 = 0.979423996625503
第2602次迭代 f(x_i) = 0.000106658447125, x_1 = 0.989686426526450, x_2 = 0.979425496755500
第2603次迭代 f(x_i) = 0.000106425952620, x_1 = 0.989683851508500, x_2 = 0.979468618740447
第2604次迭代 f(x_i) = 0.000106193958147, x_1 = 0.989708909649636, x_2 = 0.979470114502708
第2605次迭代 f(x_i) = 0.000105962555933, x_1 = 0.989706335673128, x_2 = 0.979513125729986
第2606次迭代 f(x_i) = 0.000105731646756, x_1 = 0.989731333784328, x_2 = 0.979514620934186
第2607次迭代 f(x_i) = 0.000105501242665, x_1 = 0.989728767056460, x_2 = 0.979557540086272
第2608次迭代 f(x_i) = 0.000105271344999, x_1 = 0.989753711105904, x_2 = 0.979559031789878
第2609次迭代 f(x_i) = 0.000105042002987, x_1 = 0.989751146779206, x_2 = 0.979601845615436
第2610次迭代 f(x_i) = 0.000104813159894, x_1 = 0.989776032837123, x_2 = 0.979603335874799
第2611次迭代 f(x_i) = 0.000104584827146, x_1 = 0.989773474208652, x_2 = 0.979646055409719
第2612次迭代 f(x_i) = 0.000104356990867, x_1 = 0.989798306062856, x_2 = 0.979647542383256
第2613次迭代 f(x_i) = 0.000104129705417, x_1 = 0.989795750167822, x_2 = 0.979690158248433
第2614次迭代 f(x_i) = 0.000103902909326, x_1 = 0.989820524699004, x_2 = 0.979691643582720
第2615次迭代 f(x_i) = 0.000103676628144, x_1 = 0.989817974317914, x_2 = 0.979734162289069
第2616次迭代 f(x_i) = 0.000103450849910, x_1 = 0.989842693157838, x_2 = 0.979735645231064
第2617次迭代 f(x_i) = 0.000103225585706, x_1 = 0.989840146925414, x_2 = 0.979778065586141
第2618次迭代 f(x_i) = 0.000103000818589, x_1 = 0.989864810379218, x_2 = 0.979779546052608
第2619次迭代 f(x_i) = 0.000102776568534, x_1 = 0.989862268335886, x_2 = 0.979821864872874
第2620次迭代 f(x_i) = 0.000102552830474, x_1 = 0.989886874587085, x_2 = 0.979823343851782
第2621次迭代 f(x_i) = 0.000102329567107, x_1 = 0.989884338131959, x_2 = 0.979865569575798
第2622次迭代 f(x_i) = 0.000102106811956, x_1 = 0.989908890881751, x_2 = 0.979867045268588
第2623次迭代 f(x_i) = 0.000101884571952, x_1 = 0.989906356999206, x_2 = 0.979909170754231
第2624次迭代 f(x_i) = 0.000101662817874, x_1 = 0.989930854413404, x_2 = 0.979910644157437
第2625次迭代 f(x_i) = 0.000101441573645, x_1 = 0.989928324860453, x_2 = 0.979952672155027
第2626次迭代 f(x_i) = 0.000101220814431, x_1 = 0.989952767205532, x_2 = 0.979954143204207
第2627次迭代 f(x_i) = 0.000101000562807, x_1 = 0.989950241848876, x_2 = 0.979996074016709
第2628次迭代 f(x_i) = 0.000100780792396, x_1 = 0.989974629381045, x_2 = 0.979997542652423
第2629次迭代 f(x_i) = 0.000100561530107, x_1 = 0.989972108306339, x_2 = 0.980039373107568
第2630次迭代 f(x_i) = 0.000100342766568, x_1 = 0.989996439182622, x_2 = 0.980040840330137
第2631次迭代 f(x_i) = 0.000100124466258, x_1 = 0.989993923817533, x_2 = 0.980082578751539
